Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.052,-0.3829573393,-0.209779948,9.663908005,-0.05862560868,0.1588947773,0.08192575723
0.054,-0.3675003946,-0.1918521672,9.674806595,-0.06592108309,0.1710248142,0.08468337357
0.056,-0.3578852713,-0.1799003184,9.687677383,-0.07267551124,0.1832246631,0.08833111078
0.058,-0.3392105103,-0.1488523036,9.70868969,-0.07984881103,0.1954594254,0.09075712413
0.06,-0.3215987682,-0.1310777515,9.740167618,-0.08782497048,0.2073800266,0.09334021062
0.062,-0.3095223904,-0.1315566003,9.749639511,-0.09580112249,0.2185326815,0.09752900153
0.064,-0.2907326818,-0.121098727,9.764598846,-0.1034631208,0.2290744632,0.1027126238
0.066,-0.2756205201,-0.1197100803,9.77338028,-0.111002937,0.2396860719,0.1076693609
0.068,-0.2640517354,-0.1290857792,9.780332565,-0.117862083,0.2500009537,0.1125213802
0.07,-0.2628163099,-0.1581896991,9.776578903,-0.1244419739,0.2598795295,0.117338486
0.072,-0.2789819539,-0.1754758358,9.773993492,-0.1308996975,0.2692694068,0.1221381426
0.074,-0.2863369584,-0.1810591072,9.763822556,-0.1376366615,0.277821511,0.1275661141
0.076,-0.3091776371,-0.2102300525,9.744898796,-0.1448099613,0.2857278585,0.1338842064
0.078,-0.3539683521,-0.2546760142,9.719520569,-0.1511978656,0.2930407822,0.139923051
0.08,-0.4030494988,-0.3035751879,9.700913429,-0.1563116908,0.2994984984,0.1452288479
0.082,-0.4446415603,-0.3198174834,9.685474396,-0.161565125,0.3055897057,0.1511629671
0.084,-0.4722323418,-0.3409630358,9.663553238,-0.1662251502,0.311227113,0.1576904953
0.086,-0.4922766089,-0.3544855118,9.658276558,-0.1696983576,0.3160442114,0.1644449234
0.088,-0.5354488492,-0.3751139641,9.648077011,-0.1723687202,0.3208613396,0.1719323844
0.09,-0.5668799281,-0.3820762932,9.637456894,-0.173782438,0.3259576857,0.1800307184
0.092,-0.6000635624,-0.3827179372,9.630427361,-0.1746550947,0.3308795094,0.188687548
0.094,-0.6122452617,-0.3725473583,9.631097794,-0.1743932962,0.3354173601,0.1979028881
0.096,-0.6305561066,-0.3625587523,9.624911308,-0.1730144918,0.3388382196,0.2066993415
0.098,-0.6418950558,-0.3453492522,9.601036072,-0.1711993515,0.3418052793,0.2150071114
0.1,-0.6502172947,-0.3392871022,9.586479187,-0.169506371,0.3445978165,0.2234545052
0.102,-0.6561357379,-0.3434625864,9.570026398,-0.1678832173,0.3476172388,0.2325651199
0.104,-0.6712479591,-0.3683144152,9.557623863,-0.1656317413,0.3517012894,0.2419549972
0.106,-0.6981396675,-0.3887225986,9.553361893,-0.1628217697,0.3558726311,0.2505071163
0.108,-0.7067300677,-0.4022737741,9.554186821,-0.1591565758,0.3604279459,0.2593559325
0.11,-0.7262379527,-0.4416440129,9.551887512,-0.1560847908,0.3654370308,0.2683269083
0.112,-0.7364563942,-0.4767142832,9.560564041,-0.1541998386,0.3709348142,0.2764077783
0.114,-0.7340430617,-0.5159313083,9.573435783,-0.1521752626,0.3763453364,0.2844188511
0.116,-0.7252611518,-0.5479370356,9.597981453,-0.1494525373,0.3807435632,0.2924124599
0.118,-0.7213346362,-0.5784678459,9.624192238,-0.1464505792,0.3850719929,0.3000919223
0.12,-0.7172932625,-0.5838882923,9.648431778,-0.1433438957,0.3893480599,0.307631731
0.122,-0.6908229589,-0.6113833785,9.681700706,-0.1411273181,0.3932924867,0.3151192069
0.124,-0.6843873262,-0.6281427741,9.694324493,-0.1399055868,0.3974289298,0.3216467202
0.126,-0.6583288312,-0.6443562508,9.71191597,-0.1384744197,0.4010068476,0.3274586797
0.128,-0.6096786261,-0.644528687,9.721216202,-0.1369385272,0.4043578804,0.3329739273
0.13,-0.5739284754,-0.6593631506,9.726243019,-0.1359960586,0.4085641205,0.3386985958
0.132,-0.5386571288,-0.6675226092,9.733148575,-0.1359262466,0.4118627906,0.3457671702
0.134,-0.5017384887,-0.6692751646,9.730351448,-0.1365371048,0.4131892323,0.3527484834
0.136,-0.4648773372,-0.678085804,9.740885735,-0.1370956153,0.4146902263,0.3590491414
0.138,-0.4356202185,-0.6821559668,9.747810364,-0.1370083392,0.4168718755,0.366047889
0.14,-0.4037390053,-0.6767067313,9.760796547,-0.1372876018,0.4180761576,0.3729943037
0.142,-0.3602028489,-0.6689303517,9.780506134,-0.1383522451,0.4182507098,0.3792949617
0.144,-0.3443436623,-0.6574860811,9.802839279,-0.139399454,0.4183205068,0.3856479526
0.146,-0.3220105469,-0.6503609419,9.810595512,-0.1401499361,0.4183554053,0.3920184076
0.148,-0.3241270185,-0.6565475464,9.815000534,-0.1420348883,0.4183554053,0.398406297
0.15,-0.3523594737,-0.676697135,9.854687691,-0.1447052509,0.4177445471,0.4050909281
0.152,-0.3443245292,-0.6839085221,9.880458832,-0.1467298269,0.4171685874,0.4113042951
0.154,-0.3405512273,-0.7020469904,9.892419815,-0.1481784582,0.4166100919,0.4169766009
0.156,-0.3421888649,-0.7155023813,9.923716545,-0.1491034776,0.4164006412,0.4227710962
0.158,-0.3269330561,-0.7238724828,9.956537247,-0.1507266313,0.4172558486,0.4285830557
0.16,-0.3199228346,-0.74119699,9.989720345,-0.1523323357,0.417290777,0.4344299138
0.162,-0.2999359965,-0.7801554203,10.02550888,-0.1533097178,0.4169766009,0.440276742
0.164,-0.2693189681,-0.7985619903,10.04850292,-0.1543394625,0.4162261188,0.4458268881
0.166,-0.2690029442,-0.8046241403,10.06099129,-0.1557008177,0.4146553278,0.4512374103
0.168,-0.2649711072,-0.8371278048,10.08912754,-0.1572018117,0.4127529263,0.4569097459
0.17,-0.253632158,-0.8828379512,10.12143898,-0.1574985087,0.4103967249,0.4623726308
0.172,-0.2733316422,-0.9159353375,10.12835407,-0.1566781998,0.4078660011,0.4677482247
0.174,-0.2805812955,-0.9630053639,10.14024925,-0.1563465893,0.4058937728,0.4737347066
0.176,-0.274174422,-1.009299636,10.14604282,-0.1562069654,0.4041309953,0.4796339273
0.178,-0.2733029127,-1.059194803,10.14561176,-0.1555088311,0.402158767,0.4852015376
0.18,-0.2872084379,-1.111359715,10.1509552,-0.1542870998,0.4016700685,0.4915719926
0.182,-0.2976279855,-1.160919666,10.16306019,-0.1522101611,0.4021064043,0.4976282716
0.184,-0.3053373396,-1.192226171,10.16820335,-0.1500983089,0.4025951028,0.5032482147
0.186,-0.3181606829,-1.218667865,10.14936638,-0.1476723105,0.4037470222,0.5093219876
0.188,-0.3456748426,-1.265565395,10.12024307,-0.1444609016,0.4054749012,0.515273571
0.19,-0.3890194595,-1.313267469,10.10486221,-0.1418952644,0.408075422,0.5208585858
0.192,-0.4285812676,-1.381617188,10.08412933,-0.1392772794,0.4113391936,0.5266007185
0.194,-0.452619046,-1.403050065,10.07168865,-0.1356818974,0.4136081338,0.5327268243
0.196,-0.4838968813,-1.441606283,10.04843521,-0.1317025423,0.4161213934,0.5393241644
0.198,-0.4803343117,-1.482441783,10.00029278,-0.1275486648,0.4187219441,0.5457819104
0.2,-0.6107225418,-1.557045221,9.996405602,-0.1236565784,0.4204148948,0.551890552
0.202,-0.675701201,-1.615616918,10.03912735,-0.1195375994,0.4220380783,0.5591162443
0.204,-0.7070652246,-1.67425561,10.02371788,-0.115017198,0.423661232,0.5667956471
0.206,-0.7522102594,-1.729245782,10.01756096,-0.1103397161,0.4258952439,0.5740213394
0.208,-0.7831242085,-1.775760293,10.0295887,-0.1062381938,0.428373605,0.5810549855
0.21,-0.7868592143,-1.810275078,10.0162096,-0.1029744223,0.4312883019,0.5874080062
0.212,-0.7126197219,-1.818396211,9.973296165,-0.09882054478,0.4349884093,0.5934468508
0.214,-0.6593631506,-1.853370786,9.943818092,-0.09365436435,0.4390201271,0.6000267267
0.216,-0.6039326191,-1.878787518,9.909285545,-0.08838347346,0.443505615,0.6064844728
0.218,-0.6830083132,-1.897040844,9.946643829,-0.08340928704,0.4484972656,0.6122614741
0.22,-0.6996431947,-1.930425644,10.05620193,-0.07822565734,0.4536808729,0.6190508008
0.222,-0.6855940223,-1.980895519,10.08415699,-0.07201228291,0.4586201608,0.6268524528
0.224,-0.7077835202,-2.017670393,10.13187885,-0.06632251292,0.4628438652,0.6347587705
0.226,-0.7044507265,-2.039735317,10.20327377,-0.0611737892,0.4664566815,0.6420891881
0.228,-0.6740443707,-2.065085173,10.23222446,-0.05527457595,0.4701393247,0.6494893432
0.23,-0.6357946396,-2.112356186,10.23997211,-0.04878195375,0.4741710424,0.6578669548
0.232,-0.5863399506,-2.158717632,10.26480484,-0.04171336815,0.4789532423,0.6657034755
0.234,-0.5296739936,-2.199543476,10.28351784,-0.03504621238,0.4843812287,0.6729815006
0.236,-0.4804109633,-2.242945671,10.3042326,-0.02823942713,0.4887969196,0.6800500751
0.238,-0.4343082011,-2.283895969,10.32751369,-0.02008873969,0.4915370643,0.6876772046
0.24,-0.3715226352,-2.31556654,10.34328651,-0.01141445339,0.493614018,0.6961420178
0.242,-0.2626630962,-2.376532555,10.37743759,-0.003141592722,0.495708406,0.7039960027
0.244,-0.2336740941,-2.399852037,10.38615227,0.004625122529,0.4975235462,0.7113089561
0.246,-0.1793065518,-2.431915283,10.42088795,0.01315978263,0.4995132387,0.7180633545
0.248,-0.1259541661,-2.483333111,10.45925236,0.02199114859,0.5019043088,0.7236658931
0.25,-0.07163451612,-2.538188934,10.49603653,0.03127630055,0.504766643,0.7290938497
0.252,-0.03430412337,-2.598618746,10.53040791,0.04105014354,0.507838428,0.7347661853
0.254,-0.007086836733,-2.665368795,10.56831264,0.05038765445,0.5103342533,0.7405606508
0.256,0.006952761672,-2.716049671,10.6103363,0.0595680885,0.5126206279,0.7460758686
0.258,0.01812889427,-2.766193628,10.63926792,0.06897541136,0.5148197412,0.7514689565
0.26,0.03808695823,-2.813991547,10.66247177,0.07754497975,0.5160240531,0.7561988235
0.262,0.06475836784,-2.856895447,10.68349361,0.08670795709,0.5161985755,0.7609635592
0.264,0.0947529301,-2.89655304,10.69796371,0.0973893702,0.5159542561,0.765745759
0.266,0.1074421927,-2.929736853,10.69686222,0.1074075624,0.514592886,0.7705279589
0.268,0.1218265593,-2.957126379,10.68658638,0.1159073189,0.5127777457,0.7756243348
0.27,0.1470710188,-2.990108967,10.66543198,0.1237962022,0.5107706189,0.7796036601
0.272,0.1854931712,-3.036652088,10.63574314,0.1326799244,0.5077511668,0.7846825719
0.274,0.1948018372,-3.045731068,10.62626171,0.1413542181,0.5039986968,0.7908610702
0.276,0.2045605928,-3.079316854,10.60377502,0.148981303,0.4989896417,0.7965333462
0.278,0.2104120106,-3.126157045,10.58358765,0.1546187252,0.4938060045,0.8013679385
0.28,0.2032485604,-3.160451651,10.55608273,0.1594358236,0.4888492823,0.8068133593
0.282,0.1894484013,-3.195024014,10.53023529,0.1661204398,0.4811523557,0.8147022128
0.284,0.2007490247,-3.232191324,10.49954224,0.1729621291,0.4720242918,0.8236033916
0.286,0.1929056197,-3.265327215,10.4705143,0.1792104095,0.4632453024,0.8316319585
0.288,0.1763377339,-3.300952911,10.43681335,0.1842718571,0.4555833042,0.8383863568
0.29,0.1741733849,-3.337095737,10.40339088,0.1869771183,0.4483576417,0.8455421925
0.292,0.1701319665,-3.411392689,10.35810184,0.1902757883,0.4384616017,0.8544608355
0.294,0.1793831587,-3.44610858,10.34314251,0.1938362718,0.4271867871,0.8634492755
0.296,0.1969853342,-3.514640093,10.31080151,0.1959132105,0.4156501591,0.8718442917
0.298,0.2156601101,-3.568490505,10.28461933,0.1977109015,0.4043229818,0.8799949884
0.3,0.2026260793,-3.626650572,10.27613354,0.199700579,0.3956137896,0.8867843151
0.302,0.1921203136,-3.705668688,10.27479267,0.2014633566,0.3860668242,0.8930326104
0.304,0.18960163,-3.778548241,10.26770592,0.20343557,0.3736575246,0.8999790549
0.306,0.1765867472,-3.827552795,10.25562,0.2051809132,0.3629237711,0.9056513309
0.308,0.1623939127,-3.871596336,10.26654816,0.2062106431,0.3528706729,0.9108000398
0.31,0.146754995,-3.926519632,10.27168083,0.2075894624,0.3418401778,0.9170134664
0.312,0.1255806684,-3.979718685,10.27067471,0.2103470862,0.3281916976,0.923628211
0.314,0.132571727,-4.013869762,10.26217079,0.2143089771,0.3134785891,0.9301208854
0.316,0.1535449326,-4.039975643,10.25484467,0.2181312442,0.3008773029,0.936229527
0.318,0.1661863178,-4.071828365,10.23586369,0.2206445187,0.2909987569,0.9415527582
0.32,0.1752747148,-4.086892605,10.2157135,0.2222851366,0.2816088796,0.9456194043
0.322,0.1721143574,-4.093941212,10.19732571,0.2254790813,0.2692694068,0.9498081803
0.324,0.166511938,-4.083818436,10.1712389,0.2293188125,0.2576280534,0.9540318847
0.326,0.1584865749,-4.076616764,10.14270973,0.2324429452,0.2490933836,0.9570164084
0.328,0.1407982111,-4.075774193,10.1211338,0.2365619242,0.2421469837,0.9598088861
0.33,0.1202368066,-4.068878651,10.11056995,0.2417106479,0.2361605018,0.9625141621
0.332,0.08995494992,-4.040924072,10.10149097,0.2479065657,0.2296329737,0.96551615
0.334,0.06727706641,-4.025476456,10.08088207,0.2551671267,0.2225469351,0.9686402678
0.336,0.04932055622,-4.016675472,10.05135632,0.2615899444,0.2177647352,0.9702110887
0.338,0.0234248694,-4.01257658,10.02004147,0.266738683,0.2145707756,0.9714851379
0.34,0.00821689982,-4.004225731,9.98110199,0.2719921172,0.211673528,0.9729512334
0.342,-0.02602976002,-3.999791861,9.923640251,0.2775946259,0.2089333683,0.9738762379
0.344,-0.05945281684,-3.996822834,9.877260208,0.2846108377,0.2068564296,0.9739286304
0.346,-0.09518388659,-4.001400471,9.8346138,0.2912605405,0.2057045102,0.9736319184
0.348,-0.1346020252,-4.001783848,9.801555634,0.2958507538,0.2049190998,0.9735097289
0.35,-0.1797949672,-3.999025583,9.773389816,0.3008773029,0.2055474222,0.9737889767
0.352,-0.2139650136,-4.008841991,9.73015976,0.3060958385,0.2070658654,0.9732654095
0.354,-0.234794572,-4.021751404,9.683454514,0.3119950593,0.2092649788,0.9714677334
0.356,-0.2626534998,-4.014894485,9.648728371,0.3175626695,0.2120400518,0.9697921872
0.358,-0.2889801264,-4.003651142,9.595663071,0.321716547,0.2150769234,0.9681690335
0.36,-0.3088999093,-3.992072821,9.538058281,0.3256086111,0.2182010561,0.9668600559
0.362,-0.3273927271,-3.985675573,9.481909752,0.3290992677,0.221045956,0.9657081366
0.364,-0.3433093429,-3.977075338,9.424401283,0.3323979676,0.2241002768,0.9646085501
0.366,-0.3401969075,-3.960478783,9.361769676,0.3343876302,0.2266135514,0.9641547799
0.368,-0.3293942511,-3.954215527,9.290411949,0.3348763287,0.2282541543,0.9642944336
0.37,-0.3402160704,-3.936795473,9.225385666,0.3353824615,0.2292490005,0.9646609426
0.372,-0.3538438678,-3.91524744,9.165501595,0.3355919123,0.2299645841,0.9648180008
0.374,-0.3512293994,-3.89901495,9.117081642,0.3353650272,0.2293188125,0.9658128619
0.376,-0.3461345136,-3.886938572,9.076341629,0.3349635899,0.22778292,0.9674883485
0.378,-0.3527137935,-3.87742877,9.041367531,0.3341607451,0.2258979678,0.9691115022
0.38,-0.3675099611,-3.86372447,9.021294594,0.3332008123,0.2235592157,0.971363008
0.382,-0.3827083409,-3.852854729,8.999938011,0.3328168392,0.2206968814,0.9735271931
0.384,-0.3923138976,-3.845767736,8.98154068,0.3329739273,0.2148151249,0.9760055542
0.386,-0.3984526396,-3.84942627,8.965768814,0.332729578,0.2086192071,0.9785886407
0.388,-0.4014405906,-3.855000019,8.941375732,0.3313507438,0.2032610476,0.9812066555
0.39,-0.3980025053,-3.863082647,8.91894722,0.3292214572,0.1950929016,0.9841737151
0.392,-0.3937408328,-3.879487753,8.893741608,0.3280346394,0.1848129183,0.9869487882
0.394,-0.3874201477,-3.876241207,8.87439537,0.327563405,0.1702219546,0.9902998209
0.396,-0.3795480132,-3.883510113,8.854696274,0.3260973096,0.1529082954,0.994191885
0.398,-0.3693008125,-3.893661261,8.828514099,0.3239330947,0.139242366,0.9979792833
0.4,-0.3522157967,-3.891612053,8.806324005,0.3214721978,0.1261000335,1.001731753
0.402,-0.3511527777,-3.887235403,8.788319588,0.3185749352,0.110968031,1.0054667
0.404,-0.351459235,-3.877275705,8.769779205,0.3142290711,0.0927991569,1.010772467
0.406,-0.3594558835,-3.869125843,8.750873566,0.3093072474,0.07595673203,1.016409993
0.408,-0.3665714562,-3.855287075,8.737132072,0.3044726849,0.06087708473,1.020598769
0.41,-0.3950720131,-3.850546598,8.719931602,0.2983989418,0.04307472706,1.025450706
0.412,-0.4271638691,-3.843613148,8.698604584,0.2911907434,0.02476622164,1.030599475
0.414,-0.4650688767,-3.835817575,8.674633026,0.2831971347,0.006911503617,1.035835505
0.416,-0.4968064129,-3.829075336,8.65607357,0.2758492827,-0.009826203808,1.041437984
0.418,-0.5221754313,-3.808063984,8.633586884,0.2678033113,-0.02642428502,1.046883345
0.42,-0.5415492654,-3.802040339,8.607461929,0.2582214475,-0.04295255244,1.052573204
0.422,-0.5453034043,-3.780636072,8.575292587,0.2486395985,-0.05948081985,1.057721853
0.424,-0.5320682526,-3.748285532,8.534936905,0.2374694943,-0.07850491256,1.062661171
0.426,-0.5184596181,-3.715925455,8.497567177,0.2269277126,-0.09510298818,1.067513227
0.428,-0.4991336167,-3.690489531,8.464881897,0.2169618756,-0.1087863743,1.072644472
0.43,-0.4755554795,-3.680108309,8.434082985,0.2072229385,-0.1216319948,1.077583671
0.432,-0.4702212214,-3.658339977,8.404835701,0.1985137463,-0.1322261393,1.081475854
0.434,-0.4605869353,-3.628384113,8.370895386,0.1883559376,-0.1418952644,1.086223125
0.436,-0.4709969461,-3.597364664,8.332176208,0.1772730947,-0.1499412358,1.091302037
0.438,-0.4827572703,-3.573403597,8.289971352,0.1661204398,-0.1566781998,1.095595479
0.44,-0.5049275756,-3.549126148,8.251578331,0.1562244147,-0.1629090309,1.099539995
0.442,-0.5297793746,-3.523067951,8.205513954,0.1474628747,-0.1679530293,1.103676438
0.444,-0.5564507842,-3.497794628,8.171410561,0.1397834122,-0.1712691635,1.107254386
0.446,-0.5783337951,-3.470979452,8.130239487,0.1335176826,-0.1735729873,1.109977007
0.448,-0.5964244008,-3.427615643,8.08204937,0.1274788529,-0.1742013097,1.112333179
0.45,-0.6059054136,-3.392689228,8.04904747,0.122504659,-0.1741314977,1.113624811
0.452,-0.623344779,-3.342247963,8.026024818,0.1195375994,-0.1734682769,1.113816738
0.454,-0.6573424935,-3.295790911,8.000531197,0.117373392,-0.1716356725,1.113903999
0.456,-0.6766492724,-3.236749887,7.970948696,0.1161865667,-0.168982774,1.112996459
0.458,-0.6857568622,-3.199342966,7.932708263,0.1163261905,-0.1660157144,1.111670017
0.46,-0.6851343513,-3.171120167,7.902081966,0.1166927144,-0.1625948697,1.110832214
0.462,-0.7006296515,-3.134977341,7.845990658,0.1171639487,-0.1589994878,1.108894944
0.464,-0.7201949954,-3.101774454,7.780303001,0.1192583442,-0.1559451669,1.107167006
0.466,-0.7414268255,-3.064951658,7.716655731,0.1219985113,-0.1528210342,1.105840564
0.468,-0.7453532815,-3.035895824,7.655258656,0.1234296858,-0.1496445239,1.103397131
0.47,-0.7597376704,-3.033807755,7.591180325,0.1252797395,-0.1467821896,1.101145625
0.472,-0.7920402288,-3.034535646,7.535146713,0.128229335,-0.1430820972,1.099278212
0.474,-0.820607841,-3.019950151,7.481018543,0.1310218722,-0.1381078959,1.096625328
0.476,-0.8534371257,-2.997138262,7.418079376,0.1337271333,-0.1341983676,1.093972325
0.478,-0.8869559169,-2.96650219,7.353962898,0.1367290914,-0.1310218722,1.091302037
0.48,-0.9229742885,-2.950710058,7.288428783,0.1401499361,-0.1281420738,1.088334918
0.482,-0.9490041137,-2.918991566,7.218326569,0.1443910897,-0.1257160604,1.086484909
0.484,-0.9756946564,-2.891803026,7.144719124,0.1499063224,-0.1240929067,1.085106134
0.486,-1.022017598,-2.876345873,7.066955566,0.1543569118,-0.1237612963,1.083901763
0.488,-1.059453368,-2.862229824,6.983551502,0.1574286968,-0.1236216724,1.083430529
0.49,-1.086594105,-2.8435359,6.900290489,0.1609019041,-0.1241801754,1.083221197
0.492,-1.119155288,-2.834983826,6.799111366,0.1632580906,-0.1244245246,1.083465457
0.494,-1.160670638,-2.811089516,6.711301804,0.1661029905,-0.1251401007,1.08418107
0.496,-1.19918859,-2.804711342,6.619239807,0.1697856337,-0.1279675364,1.084791899
0.498,-1.248872995,-2.797576904,6.5359025,0.1728748679,-0.1319643408,1.084739566
0.5,-1.299457788,-2.78027153,6.457353592,0.1760164499,-0.1376890242,1.084390521
0.502,-1.324529767,-2.748476505,6.380547523,0.1782504767,-0.1447576135,1.08487916
0.504,-1.346326709,-2.706491709,6.297708035,0.1804146916,-0.1520530879,1.086031079
0.506,-1.36285615,-2.669075251,6.222663879,0.1831897646,-0.1597499847,1.087444782
0.508,-1.394660711,-2.619017363,6.138196945,0.1855808645,-0.1688780636,1.089277387
0.51,-1.434672713,-2.56179595,6.061122417,0.1887748092,-0.17954202,1.091930389
0.512,-1.4758147,-2.496826649,6.002349377,0.1932253987,-0.1914626211,1.094583273
0.514,-1.506096601,-2.430200815,5.943644047,0.1981821358,-0.2048318386,1.097236156
0.516,-1.540477276,-2.38573575,5.895328999,0.2033657581,-0.2191086262,1.100203156
0.518,-1.568125486,-2.350713491,5.862509251,0.2079908848,-0.2334552407,1.102681518
0.52,-1.586886525,-2.306075811,5.831585884,0.2117782533,-0.247487694,1.10557878
0.522,-1.597890258,-2.261706591,5.809817791,0.2152165473,-0.261415422,1.108982205
0.524,-1.607936263,-2.226195812,5.79350853,0.2178694457,-0.2749766111,1.112245917
0.526,-1.615214586,-2.198107004,5.791267395,0.2195798755,-0.2890090644,1.11547482
0.528,-1.618461132,-2.167911291,5.778262138,0.2199638486,-0.3041934371,1.118372083
0.53,-1.612073541,-2.117642641,5.771769047,0.2194925994,-0.319534868,1.121757984
0.532,-1.586311936,-2.068034887,5.763695717,0.2183581442,-0.3349286914,1.125650048
0.534,-1.548215389,-2.032380342,5.749158382,0.2150420099,-0.3522423506,1.129769087
0.536,-1.524225473,-1.998918891,5.73630619,0.2114989907,-0.367182374,1.133975267
0.538,-1.495514154,-1.959443331,5.729410648,0.2084621191,-0.3786317408,1.137256503
0.54,-1.449401855,-1.918071628,5.724516869,0.204709664,-0.3908664882,1.139857054
0.542,-1.398309588,-1.889369845,5.711961746,0.200660497,-0.4031012356,1.142806649
0.544,-1.346700191,-1.861693025,5.70463562,0.1958433986,-0.4140793681,1.145599246
0.546,-1.28621304,-1.831966519,5.698439598,0.1904154271,-0.4239230156,1.146402121
0.548,-1.236605167,-1.78740561,5.686640739,0.1850572526,-0.4329638183,1.146419525
0.55,-1.19108665,-1.746455193,5.675665855,0.1790882349,-0.4407654405,1.146751165
0.552,-1.145165801,-1.702861547,5.672553062,0.1734857261,-0.4480260313,1.146559119
0.554,-1.089285135,-1.653799534,5.662919044,0.168686077,-0.4547804296,1.143958569
0.556,-1.037216067,-1.590966225,5.641218185,0.163589716,-0.4613254368,1.140066504
0.558,-0.9943981171,-1.522769809,5.620120049,0.1592961997,-0.4677656889,1.13753581
0.56,-0.9550758004,-1.462445378,5.606272697,0.1562942266,-0.4732285738,1.134289503
0.562,-0.9101414084,-1.407043576,5.60053587,0.1544267386,-0.4789358079,1.129175663
0.564,-0.856166482,-1.347370505,5.600047588,0.1533620805,-0.4850269854,1.123625517
0.566,-0.8145552874,-1.305778384,5.595795631,0.1526115835,-0.4906818569,1.117272496
0.568,-0.7816685438,-1.262108207,5.604825974,0.1516691148,-0.4958131313,1.109942079
0.57,-0.7626298666,-1.209751844,5.61146307,0.1509709805,-0.5007523894,1.103170276
0.572,-0.7444148064,-1.172670364,5.596360207,0.1506917328,-0.5052728057,1.096625328
0.574,-0.7203387022,-1.129957914,5.574075222,0.150255397,-0.5086936355,1.088596702
0.576,-0.7176667452,-1.080618143,5.56652832,0.150709182,-0.5113640428,1.079329014
0.578,-0.7131560445,-1.04300046,5.539627552,0.1505870074,-0.5140169263,1.069258451
0.58,-0.7049487233,-1.015122414,5.512285709,0.1492605507,-0.5170014501,1.05915308
0.582,-0.6865996122,-0.9940055013,5.456155777,0.1490511149,-0.5204222798,1.049675941
0.584,-0.681035459,-0.9557461739,5.390257835,0.1495921761,-0.5243318081,1.040128946
0.586,-0.670127511,-0.9257898927,5.320193768,0.1504473835,-0.528136611,1.03025043
0.588,-0.6717172265,-0.8728876114,5.244996548,0.1517389268,-0.5322032571,1.020232201
0.59,-0.6806811094,-0.8303282857,5.166514874,0.1535191536,-0.5367062092,1.010161638
0.592,-0.6876721978,-0.7831625342,5.09798336,0.1558404416,-0.5416978598,1.000370383
0.594,-0.7028706074,-0.7407277226,5.034068108,0.1592961997,-0.5465673208,0.9913470149
0.596,-0.7410437465,-0.6910815239,4.960144043,0.1635548025,-0.5516985655,0.9826203585
0.598,-0.8083591461,-0.6280853152,4.889946461,0.167481795,-0.5575803518,0.9740158916
